language,id,name,region,country,gender,url
chinese,2109,mandarin60,"guiyang, guizhou",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2109
chinese,2116,mandarin61,"shangrao, jiangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2116
chinese,2117,mandarin62,shanghai,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2117
chinese,2119,mandarin63,"jiaozuo, henan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2119
chinese,2129,mandarin64,"fuzhou, fujian",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2129
chinese,2173,mandarin65,"tianjin, hebei",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2173
chinese,2252,mandarin66,shanghai,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2252
chinese,2274,mandarin67,nanjing,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2274
chinese,2281,mandarin68,"dongyang, zhejiang",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2281
chinese,2282,mandarin69,"taizhou, jiangsu",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2282
chinese,2291,mandarin70,shanghai,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2291
chinese,2294,mandarin71,"chengdu, sichuan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2294
chinese,2306,mandarin72,taichung,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2306
chinese,2319,mandarin73,"chengdu, sichuan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2319
chinese,2323,mandarin74,shenzhen,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2323
chinese,2332,mandarin75,taipei,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2332
chinese,2348,mandarin76,"zhengzhou, henan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2348
chinese,2355,mandarin77,"jingjiang, jiangsu",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2355
chinese,2360,mandarin78,"ganzhou, jiangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2360
chinese,2413,mandarin80,"xi'an, shanxi",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2413
chinese,2414,mandarin81,"suzhou, jiangsu",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2414
chinese,2418,mandarin82,wuhai,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2418
chinese,2419,mandarin83,"zhengzhou, henan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2419
chinese,2420,mandarin84,"zhengzhou, henan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2420
chinese,2421,mandarin85,"changsha, hunan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2421
chinese,2423,mandarin86,"shenyang, liaoning",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2423
chinese,2435,mandarin87,"lanzhou, gansu",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2435
chinese,2447,mandarin88,"anqing, anhui",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2447
chinese,2448,mandarin89,"taiyuan, shanxi",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2448
chinese,2461,mandarin90,"chengdu, sichuan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2461
chinese,2463,mandarin91,"tongcheng, anhui",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2463
chinese,2469,mandarin92,"huai'an, jiangsu",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2469
chinese,2474,mandarin93,"xi'an, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2474
chinese,2477,mandarin94,"baotou, inner mongolia",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2477
chinese,2483,mandarin95,"yangxin, hubei",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2483
chinese,2494,mandarin96,"qingdao, shandong",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2494
chinese,2523,mandarin97,"jiujiang, jiangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2523
chinese,2524,mandarin98,"nanchang, jiangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2524
chinese,2529,mandarin99,"nanchang, jiangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2529
chinese,2530,mandarin100,"wuhan, hubei",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2530
chinese,2531,mandarin101,"jiujiang, jiangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2531
chinese,2532,mandarin102,"huanggang, hubei",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2532
chinese,2538,mandarin103,"le shan, sichuan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2538
chinese,2539,mandarin104,beijing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2539
chinese,2540,mandarin105,"tongliao, inner mongolia",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2540
chinese,2542,mandarin106,"xi'an, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2542
chinese,2554,mandarin107,"taiyuan, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2554
chinese,2557,mandarin108,"nanning, guangxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2557
chinese,2559,mandarin109,"xi'an, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2559
chinese,2560,mandarin110,"panjin, liaoning",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2560
chinese,2562,mandarin111,beijing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2562
chinese,2564,mandarin112,tianjin,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2564
chinese,2566,mandarin113,"hohhot, inner mongolia",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2566
chinese,2599,mandarin114,beijing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2599
chinese,2675,mandarin115,"urumqi, xinjiang",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2675
chinese,2677,mandarin116,"baotou, inner mongolia",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2677
chinese,2678,mandarin117,"changchun, jilin",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2678
chinese,2679,mandarin118,"xi'an, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2679
chinese,2699,mandarin119,"changchun, jilin",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2699
chinese,2700,mandarin120,"chengde, hebei",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2700
chinese,2708,mandarin121,"huangshan, anhui",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2708
chinese,2711,mandarin122,"xi'an, shanxi",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2711
chinese,2714,mandarin123,"chengdu, sichuan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2714
chinese,2716,mandarin124,chongqing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2716
chinese,2719,mandarin125,"changchun, jilin",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2719
chinese,2726,mandarin126,"yulin, shanxi",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2726
chinese,2748,mandarin127,"shenyang, liaoning",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2748
chinese,2772,mandarin128,"cixi, zhejiang",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2772
chinese,2773,mandarin129,"luoyang, henan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2773
chinese,2798,mandarin130,"weifang, shandong",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2798
chinese,2836,mandarin131,"shenzhen, guangdong",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2836
chinese,2837,mandarin132,"dangyang, hubei",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2837
chinese,2876,mandarin133,beijing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2876
chinese,2877,mandarin134,"luoyang, henan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2877
chinese,2878,mandarin135,"langfang, hebei",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2878
chinese,2879,mandarin136,"shenyang, liaoning",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2879
chinese,2880,mandarin137,"xi'an, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2880
chinese,2881,mandarin138,chongqing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2881
chinese,2882,mandarin139,"kunming, yunnan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2882
chinese,2883,mandarin140,"xuzhou, jiangsu",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2883
chinese,2884,mandarin141,beijing,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2884
chinese,2885,mandarin142,"chengdu, sichuan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2885
chinese,2886,mandarin143,"fuyang, anhui",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2886
chinese,2887,mandarin144,"wuhu, anhui",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2887
chinese,2888,mandarin145,"qingdao, shandong",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2888
chinese,2890,mandarin146,"xi'an, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2890
chinese,2891,mandarin147,"nanyang, henan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2891
chinese,2892,mandarin148,"nanyang, henan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2892
chinese,2893,mandarin149,"fuzhou, fujian",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2893
chinese,2936,mandarin150,"taiyuan, shanxi",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2936
chinese,2942,mandarin151,"wuxi, jiangsu",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2942
chinese,2963,mandarin152,taoyuan,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2963
chinese,2970,mandarin153,pingtung,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2970
chinese,2712,min nan1,"dongguan, guangdong",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2712
chinese,2164,naxi1,"shangri-la, yunnan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2164
chinese,363,taiwanese1,ping tung,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=363
chinese,364,taiwanese2,taipei,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=364
chinese,365,taiwanese3,tainan,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=365
chinese,366,taiwanese4,kao-hsiung,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=366
chinese,481,taiwanese5,tainan,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=481
chinese,828,taiwanese6,tai chung,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=828
chinese,1864,taiwanese7,taipei,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1864
chinese,2136,taiwanese8,tainan,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2136
chinese,2347,taiwanese9,tai chung,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2347
chinese,2686,taiwanese10,taipei,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2686
chinese,2687,taiwanese11,taipei,taiwan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2687
chinese,569,teochew1,"guangdong province, guangdong",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=569
chinese,1646,wu1,"taizhou, zhejiang",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1646
chinese,2424,wu2,shanghai,china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2424
chinese,2511,wu3,shanghai,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2511
chinese,2702,wu4,"nantong, jiangsu",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2702
chinese,2713,wu5,"nantong, jiangsu",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2713
chinese,2727,wu6,"shaoxing, zhejiang",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2727
chinese,208,xiang1,taipei,taiwan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=208
chinese,1417,xiang2,"changsha, hunan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1417
chinese,1522,xiang3,"changsha, hunan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1522
chinese,2163,xiang4,"zhuzhou, hunan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2163
chinese,2707,xiang5,"xiangtan, hunan",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2707
chinese,2709,xiang6,"changsha, hunan",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2709
chittagonian,708,chittagonian1,chittagong,bangladesh,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=708
croatian,477,croatian1,unije,croatia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=477
croatian,561,croatian2,mostar,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=561
croatian,661,croatian3,split,croatia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=661
croatian,950,croatian4,rijeka,croatia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=950
croatian,1063,croatian5,tomislavgrad,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1063
croatian,1083,croatian6,doboj,bosnia and herzegovina,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1083
croatian,1556,croatian7,rijeka,croatia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1556
croatian,1983,croatian8,gospic,croatia,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1983
czech,53,czech1,prague,czech republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=53
czech,560,czech2,velky osek,czech republic,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=560
czech,653,czech3,nachod,czech republic,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=653
czech,879,czech4,prague,czech republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=879
czech,1066,czech5,klando,czech republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1066
czech,1248,czech6,ostrava,czech republic,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1248
czech,1501,czech7,ostrava,czech republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1501
czech,1822,czech8,pizen,czech republic,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1822
czech,2140,czech9,prague,czech republic,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2140
danish,54,danish1,horsens,denmark,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=54
danish,55,danish2,haslev,denmark,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=55
danish,1367,danish3,copenhagen,denmark,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1367
danish,1434,danish4,aarhus,denmark,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1434
danish,1573,danish5,egvad,denmark,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1573
danish,1577,danish6,alborg,denmark,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1577
danish,1717,danish7,copenhagen,denmark,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1717
danish,1746,danish8,sunds,denmark,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1746
danish,2198,danish9,aarhus,denmark,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2198
dari,56,dari1,"kabul, zoroastrian",afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=56
dari,642,dari2,kabul,afghanistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=642
dari,968,dari3,kabul,afghanistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=968
dari,1754,dari4,kabul,afghanistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1754
dari,1868,dari5,kabul,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1868
dari,2681,dari6,kabul,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2681
dari,2766,dari7,kabul,afghanistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2766
dari,2767,dari8,kabul,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2767
dari,2808,dari9,ghazni,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2808
dari,2818,dari10,kabul,afghanistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2818
dari,1015,farsi11,kabul,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1015
dari,1993,farsi20,mazare sharif,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1993
dari,2025,farsi21,kabul,afghanistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2025
dholuo,252,luo1,siaya,kenya,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=252
dholuo,484,luo2,maseno,kenya,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=484
dinka,415,dinka1,"rumbek, boherat",sudan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=415
djola,784,jola1,ziguinchor,senegal,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=784
dutch,57,dutch1,nijmegen,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=57
dutch,58,dutch2,amsterdam,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=58
dutch,537,dutch3,alkmaar,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=537
dutch,743,dutch4,"bilzen, flanders",belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=743
dutch,770,dutch5,rotterdam,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=770
dutch,847,dutch6,brussels,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=847
dutch,895,dutch7,amsterdam,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=895
dutch,896,dutch8,alphen aan de ryn,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=896
dutch,897,dutch9,almelo,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=897
dutch,913,dutch10,essen,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=913
dutch,929,dutch11,brugge,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=929
dutch,956,dutch12,oosterbeek,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=956
dutch,1003,dutch13,zwolle,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1003
dutch,1004,dutch14,zwolle,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1004
dutch,1223,dutch15,nunspeet,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1223
dutch,1260,dutch16,antwerp,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1260
dutch,1261,dutch17,wilrijk,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1261
dutch,1262,dutch18,antwerp,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1262
dutch,1263,dutch19,heist-op-den-berg,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1263
dutch,1264,dutch20,vlaams-brabant,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1264
dutch,1265,dutch21,diest,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1265
dutch,1266,dutch22,essen,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1266
dutch,1268,dutch23,antwerp,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1268
dutch,1269,dutch24,seoul,south korea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1269
dutch,1270,dutch25,wilrijk,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1270
dutch,1271,dutch26,turnhout,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1271
dutch,1274,dutch27,antwerp,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1274
dutch,1275,dutch28,antwerp,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1275
dutch,1300,dutch29,ede,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1300
dutch,1462,dutch30,sint-niklaas,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1462
dutch,1463,dutch31,antwerp,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1463
dutch,1464,dutch32,brasschaat,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1464
dutch,1466,dutch33,mechelen,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1466
dutch,1468,dutch34,bornem,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1468
dutch,1473,dutch35,mortsel,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1473
dutch,1476,dutch36,turnhout,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1476
dutch,1479,dutch37,antwerp,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1479
dutch,1481,dutch38,beveren,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1481
dutch,1482,dutch39,hardinxveld-giessendam,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1482
dutch,1484,dutch40,dordrecht,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1484
dutch,1517,dutch41,deventer,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1517
dutch,1551,dutch42,schiedam,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1551
dutch,1705,dutch43,rotterdam,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1705
dutch,1740,dutch44,antwerp,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1740
dutch,1742,dutch45,sint niklaas,belgium,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1742
dutch,1743,dutch46,hulshout,belgium,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1743
dutch,2115,dutch47,gouda,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2115
dutch,2248,dutch48,zwolle,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2248
dutch,2249,dutch49,velsen,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2249
dutch,2261,dutch50,tilburg,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2261
dutch,2776,dutch51,deventer,netherlands,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2776
dutch,2819,dutch52,amsterdam,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2819
dutch,2982,dutch53,delft,netherlands,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2982
ebira,59,ebira1,okene,nigeria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=59
edo,60,edo1,benin city,nigeria,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=60
english,61,english1,"pittsburgh, pennsylvania",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=61
english,77,english2,birmingham,uk,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=77
english,88,english3,brisbane,australia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=88
english,99,english4,saint anne's bay,jamaica,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=99
english,110,english5,"fairfax, virginia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=110
english,121,english6,"brooklyn, new york",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=121
english,132,english7,"macon, mississippi",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=132
english,143,english8,perth,australia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=143
english,154,english9,"carthage, texas",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=154
english,62,english10,"davenport, iowa",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=62
english,68,english11,staffordshire,uk,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=68
english,69,english12,leicester,uk,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=69
english,70,english13,"henley on thames, oxfordshire",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=70
english,71,english14,"belfast, northern ireland",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=71
english,72,english15,"norton, virginia",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=72
english,73,english16,"wise, virginia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=73
english,74,english17,"darwin va, virginia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=74
english,75,english18,"dickenson county, virginia",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=75
english,76,english19,"louisville, kentucky",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=76
english,78,english20,"mt. holly, north carolina",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=78
english,79,english21,"boston, massachusetts",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=79
english,80,english22,panama city,panama,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=80
english,81,english23,"englewood, tennessee",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=81
english,82,english24,"glasgow, scotland",uk,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=82
english,83,english25,"atlanta, georgia",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=83
english,84,english26,"smith island, maryland",usa,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=84
english,85,english27,"smith island, maryland",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=85
english,86,english28,"toronto, ontario",canada,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=86
english,87,english29,"lindsay, ontario",canada,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=87
english,89,english30,"st. mary's, ontario",canada,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=89
english,90,english31,st. augustine,trinidad,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=90
