model_name,dataset_name,optimizer_name,learning_rate,sequence_aggregation,dimension_name,total_num_batches,start_time,best_r2,best_mse,best_rmse,best_mae,best_weights,best_model_path,final_model_path
wavlm_base_plus,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1662081826,0.9203467558186011,25.478147537586565,5.0475882892314585,3.895636326537147,"[0.07608151 0.06864508 0.07864149 0.08391146 0.08949285 0.09683355
 0.08230273 0.07808581 0.06782959 0.07027112 0.07007893 0.06890531
 0.06892068]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_plus_1662081826_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_plus_1662081826_FINAL.pt
wavlm_base_plus,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1662122581,0.4206397525392127,0.1693819873256529,0.4115604297374238,0.3426888385749318,"[0.07606736 0.07327586 0.0743856  0.07667508 0.07807375 0.07854495
 0.08151071 0.07932626 0.07667162 0.0764962  0.0766338  0.07689491
 0.07544388]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_plus_1662122581_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_plus_1662122581_FINAL.pt
wavlm_base_plus,IADS2007,adam,0.0001,mean,pleasure,20000,1662127512,-0.1543614172569218,2.738425502967458,1.6548188731602798,1.2975959695645083,"[0.07690521 0.07691187 0.07689861 0.07688632 0.07685366 0.07675924
 0.0769925  0.07702977 0.07699894 0.0770149  0.07703138 0.07682291
 0.07689463]",dimension_models/model_objects/IADS2007_pleasure_wavlm_base_plus_1662127512_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_base_plus_1662127512_FINAL.pt
wavlm_large,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1662162141,0.9060339289236988,30.05629522078433,5.482362193506038,4.397515573869757,"[0.04125531 0.04256215 0.04149186 0.04206615 0.04111909 0.04166101
 0.04159084 0.04119103 0.0408839  0.04062467 0.04317318 0.04374031
 0.04190835 0.04115599 0.04149919 0.039315   0.03899884 0.03896038
 0.0386491  0.03840352 0.03772774 0.03739188 0.0373275  0.03386535
 0.03343761]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_large_1662162141_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_large_1662162141_FINAL.pt
wavlm_base,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1662262874,0.9219492828095832,24.96555800618944,4.996554613550164,4.036927700703335,"[0.07571819 0.07495428 0.07322362 0.07870434 0.08604174 0.09022166
 0.08979057 0.08527026 0.07233327 0.07130179 0.06348862 0.06602555
 0.072926  ]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_1662262874_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_1662262874_FINAL.pt
wavlm_large,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1662267816,-0.0551052936700613,0.3084709941058696,0.5554016511551524,0.419367254913603,"[0.04011728 0.04022853 0.04013992 0.04011822 0.04016158 0.04029126
 0.04014986 0.04018845 0.04005553 0.04003242 0.04002178 0.04003081
 0.04006461 0.04002906 0.03996447 0.04001484 0.03997199 0.0399094
 0.03987755 0.03984135 0.0398211  0.039758   0.03975661 0.0397484
 0.03970695]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_large_1662267816_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_large_1662267816_FINAL.pt
wavlm_base,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1662278003,0.4000745617771349,0.1753944344969574,0.4188011873156014,0.3559628779215235,"[0.0761848  0.074835   0.07448585 0.07616316 0.07699516 0.07750919
 0.0791653  0.07834106 0.07748452 0.07728101 0.0766758  0.07736371
 0.07751544]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_1662278003_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_1662278003_FINAL.pt
wavlm_large,IADS2007,adam,0.0001,mean,pleasure,20000,1662335307,0.4103634637192058,1.398760998327226,1.1826922669601023,0.9105535851795006,"[0.04003566 0.04003695 0.04004178 0.04003821 0.04001883 0.04001079
 0.04002641 0.04000407 0.04003247 0.04002126 0.0400739  0.04006992
 0.0400417  0.04008849 0.0400472  0.04005001 0.0400113  0.04000739
 0.04003942 0.03990329 0.03988004 0.03985932 0.039877   0.03990691
 0.03987771]",dimension_models/model_objects/IADS2007_pleasure_wavlm_large_1662335307_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_large_1662335307_FINAL.pt
wavlm_base,IADS2007,adam,0.0001,mean,pleasure,20000,1662367401,-0.3717760271122985,3.254185734940953,1.803936178178417,1.3566806950899435,"[0.07677595 0.07651439 0.07703432 0.07695518 0.07708316 0.07645918
 0.07707735 0.07673806 0.07658558 0.07704103 0.07725366 0.07715795
 0.07732429]",dimension_models/model_objects/IADS2007_pleasure_wavlm_base_1662367401_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_base_1662367401_FINAL.pt
wavlm_base_plus,EU_Emotion_Stimulus_Set,adam,1e-05,mean,valence,20000,1662425602,0.4117421024268722,0.1719833077737883,0.4147087023125851,0.349420276438341,"[0.07602961 0.07451904 0.07571221 0.07649095 0.07705919 0.07737789
 0.0791736  0.07853603 0.07737987 0.07714494 0.07723655 0.07745825
 0.07588184]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_plus_1662425602_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_plus_1662425602_FINAL.pt
wavlm_base,EU_Emotion_Stimulus_Set,adam,1e-05,mean,valence,20000,1662430778,0.4040951853883576,0.17421896341391,0.4173954520762175,0.3580639390648696,"[0.07621291 0.07536234 0.07557313 0.0760248  0.0766129  0.0769874
 0.07816178 0.07792164 0.07767579 0.07738893 0.07713388 0.07729258
 0.0776519 ]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_1662430778_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_1662430778_FINAL.pt
wavlm_large,EU_Emotion_Stimulus_Set,adam,1e-05,mean,valence,20000,1662436683,0.0095676149550989,0.2895631973816881,0.5381107668330826,0.4326844703478064,"[0.0400427  0.04008143 0.04004832 0.04004134 0.04005526 0.04010137
 0.04003861 0.04005914 0.04001123 0.04000107 0.04000073 0.0399961
 0.03999841 0.03999464 0.03998186 0.03999968 0.04001315 0.03997907
 0.03997565 0.03995789 0.03994782 0.03993121 0.03993133 0.03992124
 0.03989077]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_large_1662436683_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_large_1662436683_FINAL.pt
wavlm_base_plus,EU_Emotion_Stimulus_Set,adam,0.001,mean,valence,20000,1662477069,0.4053270433103085,0.1738588169526411,0.4169638077251323,0.3578142776968593,"[0.07699502 0.07637672 0.07598435 0.07818153 0.07897054 0.07804414
 0.07719667 0.07772581 0.07575529 0.0759064  0.07592173 0.07584055
 0.07710119]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_plus_1662477069_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_plus_1662477069_FINAL.pt
wavlm_base,EU_Emotion_Stimulus_Set,adam,0.001,mean,valence,20000,1662482094,0.3973093126928858,0.1762028837949432,0.4197652722593226,0.3441325698652637,"[0.0777109  0.07724995 0.07459549 0.07728281 0.07769374 0.07823801
 0.07780821 0.07662662 0.07640952 0.07614099 0.07576304 0.07768087
 0.07679976]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_1662482094_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_base_1662482094_FINAL.pt
wavlm_large,EU_Emotion_Stimulus_Set,adam,0.001,mean,valence,20000,1662487680,0.1662301557111636,0.243761276022656,0.4937218609932682,0.3811536623839997,"[0.04452202 0.05123979 0.04565302 0.04426306 0.04475085 0.0487756
 0.0453665  0.05161114 0.04657533 0.04594065 0.04860146 0.0444829
 0.04531078 0.0424442  0.04053736 0.03765885 0.03537169 0.0334506
 0.03013942 0.02768469 0.0270674  0.02639727 0.02819034 0.03131011
 0.03265507]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_large_1662487680_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wavlm_large_1662487680_FINAL.pt
wavlm_base_plus,morgan_emotional_speech_set,adam,1e-05,mean,valence,20000,1662500316,0.9178919642662744,26.263345202627985,5.124777575917611,3.986597384414502,"[0.07613603 0.07194967 0.0780426  0.08050604 0.08293911 0.08523599
 0.08141918 0.07884078 0.07367016 0.07384983 0.07388758 0.07217223
 0.07135076]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_plus_1662500316_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_plus_1662500316_FINAL.pt
wavlm_base,morgan_emotional_speech_set,adam,1e-05,mean,valence,20000,1662507627,0.917189874389905,26.487917969733925,5.146641426186006,4.153831324412206,"[0.0754578  0.07478041 0.07429676 0.07691733 0.08074046 0.08248864
 0.08350886 0.08228672 0.07689713 0.0748727  0.07045088 0.07164264
 0.07565974]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_1662507627_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_1662507627_FINAL.pt
wavlm_large,morgan_emotional_speech_set,adam,1e-05,mean,valence,20000,1662520860,0.90255838187321,31.16799508230558,5.582830382727527,4.507033565566747,"[0.04016605 0.04033322 0.04020295 0.04034976 0.04019094 0.04020585
 0.04012537 0.04011743 0.04009021 0.04008908 0.0407938  0.04103313
 0.04050818 0.04028894 0.04031212 0.03991935 0.03989418 0.03984038
 0.03971724 0.03968509 0.03959913 0.03955841 0.03942367 0.03878058
 0.03877509]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_large_1662520860_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_large_1662520860_FINAL.pt
wavlm_base_plus,morgan_emotional_speech_set,adam,0.001,mean,valence,20000,1662597846,0.9208519888463808,25.3165420467504,5.031554635174937,3.868657952841189,"[0.07562188 0.06361076 0.07556704 0.08599903 0.10114288 0.11662521
 0.0814097  0.07445312 0.06045035 0.06483657 0.06511234 0.06635316
 0.06881803]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_plus_1662597846_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_plus_1662597846_FINAL.pt
wavlm_base,morgan_emotional_speech_set,adam,0.001,mean,valence,20000,1662602861,0.9232783707862832,24.54043157337679,4.953829990358651,4.018249462938759,"[0.07540102 0.07462832 0.0709703  0.07842863 0.08753901 0.09965991
 0.10558061 0.09284405 0.06542249 0.06572969 0.05827592 0.05698912
 0.06853086]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_1662602861_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_base_1662602861_FINAL.pt
wavlm_base_plus,IADS2007,adam,1e-05,mean,pleasure,20000,1662610556,-0.1645806408655326,2.762667982083613,1.662127546875875,1.284387641154359,"[0.07676681 0.07671577 0.07665875 0.07683079 0.07686202 0.07684576
 0.07707619 0.07715815 0.07708402 0.0771092  0.07711764 0.07702067
 0.0767542 ]",dimension_models/model_objects/IADS2007_pleasure_wavlm_base_plus_1662610556_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_base_plus_1662610556_FINAL.pt
hubert_base_ls960,IADS2007,adam,1e-05,mean,pleasure,20000,1662622938,-0.1555895673466079,2.741338973113627,1.6556989379454303,1.3496406567995476,"[0.07732812 0.07671326 0.0768572  0.0767741  0.07683644 0.07659187
 0.07652294 0.07671715 0.07679203 0.07711743 0.07731272 0.07710854
 0.07732812]",dimension_models/model_objects/IADS2007_pleasure_hubert_base_ls960_1662622938_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_hubert_base_ls960_1662622938_FINAL.pt
wavlm_base,IADS2007,adam,1e-05,mean,pleasure,20000,1662635526,-0.3634727005325437,3.234488228661248,1.7984683007107043,1.3526954559192268,"[0.07667245 0.07626159 0.07702501 0.07693207 0.07700519 0.0763758
 0.07707994 0.07671931 0.07654799 0.07723486 0.0774493  0.0772075
 0.07748903]",dimension_models/model_objects/IADS2007_pleasure_wavlm_base_1662635526_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_base_1662635526_FINAL.pt
wavlm_base_plus,IADS2007,adam,0.001,mean,pleasure,20000,1662648661,-0.136462600627695,2.6959651649851946,1.6419394522896371,1.3365136605869072,"[0.07675961 0.07700092 0.07770428 0.07896517 0.07839788 0.07769305
 0.07670694 0.07547192 0.07563296 0.07655224 0.07640733 0.07608335
 0.0766244 ]",dimension_models/model_objects/IADS2007_pleasure_wavlm_base_plus_1662648661_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_base_plus_1662648661_FINAL.pt
hubert_base_ls960,IADS2007,adam,0.001,mean,pleasure,20000,1662661533,-0.0670973033823845,2.5314138414934115,1.5910417472503389,1.2793993130146384,"[0.07670499 0.07750779 0.07787768 0.07789294 0.07750084 0.07770936
 0.07579014 0.07635248 0.07684308 0.07646175 0.07636339 0.07629051
 0.07670499]",dimension_models/model_objects/IADS2007_pleasure_hubert_base_ls960_1662661533_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_hubert_base_ls960_1662661533_FINAL.pt
wavlm_base,IADS2007,adam,0.001,mean,pleasure,20000,1662681242,-0.3007557502292715,3.0857083980022,1.7566184554427862,1.290728139889614,"[0.07736975 0.07751206 0.0775599  0.07744773 0.07770508 0.07731178
 0.07678991 0.07648148 0.07599818 0.07620885 0.07635475 0.07661341
 0.07664713]",dimension_models/model_objects/IADS2007_pleasure_wavlm_base_1662681242_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_base_1662681242_FINAL.pt
wavlm_large,IADS2007,adam,1e-05,mean,pleasure,20000,1662751595,0.2847804831562861,1.696674313491003,1.3025645141377846,0.9936428639605208,"[0.0400085  0.04000654 0.04001199 0.0400073  0.04000758 0.04000042
 0.03999988 0.03999407 0.04000517 0.04001245 0.04003305 0.040011
 0.04001005 0.04003218 0.04000878 0.04002171 0.0400145  0.04001458
 0.04004487 0.03998203 0.03999181 0.03994764 0.03995341 0.03995107
 0.03992942]",dimension_models/model_objects/IADS2007_pleasure_wavlm_large_1662751595_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_large_1662751595_FINAL.pt
wavlm_large,morgan_emotional_speech_set,adam,0.001,mean,valence,20000,1662824046,0.9306844217397622,22.171507861570387,4.708663065199121,3.7464014352287096,"[0.04365618 0.04525158 0.04638266 0.0497623  0.04516194 0.04698451
 0.05029439 0.04681706 0.04587628 0.0456757  0.05253557 0.04938312
 0.0470312  0.04389909 0.04153316 0.03106636 0.03038747 0.03154759
 0.03085948 0.03012394 0.02856604 0.02795133 0.03055011 0.02749926
 0.03120363]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_large_1662824046_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wavlm_large_1662824046_FINAL.pt
wavlm_large,IADS2007,adam,0.001,mean,pleasure,20000,1662902493,0.3633570102640061,1.5102717167395356,1.228931127744568,0.8899219660979909,"[0.04048067 0.0404785  0.04047715 0.04047921 0.04038576 0.04037591
 0.04046516 0.04036397 0.04045512 0.04033601 0.04044953 0.04046385
 0.04049888 0.04047675 0.04051661 0.04052296 0.04005637 0.03927759
 0.03914048 0.03902237 0.0390342  0.03903573 0.03902448 0.03913216
 0.03905047]",dimension_models/model_objects/IADS2007_pleasure_wavlm_large_1662902493_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wavlm_large_1662902493_FINAL.pt
hubert_xtralarge_ll60k,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1662751606,0.7959515740681817,65.26759774986326,8.078836410638804,6.512423171392535,"[0.01493662 0.0208623  0.02111293 0.02141225 0.02210907 0.02219959
 0.02221123 0.02187636 0.02243005 0.02297824 0.02465456 0.02409373
 0.02311465 0.0221741  0.02154611 0.02185532 0.02194401 0.02181569
 0.02081187 0.02065219 0.02065095 0.02068766 0.0210184  0.02141588
 0.02170112 0.02148497 0.02104887 0.02172537 0.02275551 0.02507465
 0.0229966  0.02305669 0.02106201 0.02061646 0.02030017 0.01996518
 0.01935388 0.01892055 0.01853405 0.01747438 0.01595978 0.01582649
 0.0167325  0.01606041 0.01659451 0.01697837 0.01619891 0.01607823
 0.01493662]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_xtralarge_ll60k_1662751606_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_xtralarge_ll60k_1662751606_FINAL.pt
hubert_xtralarge_ll60k,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1663008589,-1.1466421193645164,0.6275931250866895,0.7922077537405763,0.6489929162543511,"[0.01436888 0.03109545 0.02987953 0.02343111 0.02301316 0.02355148
 0.02323345 0.0228798  0.02286305 0.02388325 0.02585032 0.02965553
 0.02569677 0.02163237 0.02032188 0.02011605 0.02015363 0.01986183
 0.02000936 0.02124999 0.02204247 0.0219169  0.02291935 0.02333285
 0.0251763  0.02578165 0.02264504 0.02033464 0.01997829 0.01996669
 0.0197906  0.01985219 0.01995024 0.01922082 0.01949369 0.01965335
 0.01901575 0.0181379  0.01799406 0.01715162 0.01530037 0.01412181
 0.01285464 0.01255848 0.01325033 0.01202481 0.01299112 0.01542834
 0.01436888]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_xtralarge_ll60k_1663008589_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_xtralarge_ll60k_1663008589_FINAL.pt
wav2vec2_large_ll60k,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1663291063,0.4954425915306207,161.38938503106468,12.703912193929265,10.166605768826107,"[0.04751551 0.04789278 0.0478695  0.04766358 0.04754573 0.04757555
 0.04578385 0.045892   0.04451635 0.04534597 0.04099657 0.04276649
 0.04385681 0.04328086 0.04191507 0.04258595 0.03976543 0.03971734
 0.03747208 0.03675315 0.0376788  0.03582457 0.01799779 0.01629952
 0.01548865]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_large_ll60k_1663291063_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_large_ll60k_1663291063_FINAL.pt
wav2vec2_large_ls960,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1663367964,0.9366060140306396,20.277407958987386,4.503044299025648,3.5066160418827823,"[0.03915717 0.03928105 0.03918202 0.03949254 0.0403135  0.0406033
 0.04081853 0.04079726 0.04119839 0.04142718 0.04114772 0.04099915
 0.04056434 0.04016247 0.04026034 0.03960868 0.03936284 0.0394236
 0.04033065 0.03981228 0.04022248 0.03920769 0.03843198 0.0387948
 0.03940007]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_large_ls960_1663367964_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_large_ls960_1663367964_FINAL.pt
wav2vec2_large_ll60k,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1663446589,-1.4480255896677154,0.7157057137062821,0.845993920608347,0.718122658335658,"[0.04464355 0.04457661 0.04453888 0.04449574 0.04433526 0.04419654
 0.04423814 0.04292563 0.04246528 0.0441362  0.04308083 0.0434769
 0.04385115 0.04338739 0.04340556 0.0414938  0.04159148 0.03931793
 0.04299841 0.0408498  0.04221607 0.04012834 0.02127667 0.01618669
 0.01618727]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_large_ll60k_1663446589_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_large_ll60k_1663446589_FINAL.pt
wav2vec2_large_ls960,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1663482418,0.3779385442377608,0.1818661291959425,0.4264576522891137,0.3538436205753549,"[0.03961995 0.03962364 0.03965903 0.03959265 0.03938757 0.0396868
 0.03993312 0.04039521 0.0406951  0.0408343  0.04059343 0.04074751
 0.04043709 0.04064577 0.04079859 0.04053194 0.04026947 0.04061386
 0.04010048 0.03958178 0.03884226 0.03929939 0.03901919 0.03939379
 0.03969807]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_large_ls960_1663482418_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_large_ls960_1663482418_FINAL.pt
hubert_xtralarge_ll60k,IADS2007,adam,0.0001,mean,pleasure,20000,1663264560,-2.0910872729724748,7.332809372926223,2.7079160572156264,2.065916225428542,"[0.01605754 0.02322194 0.02339592 0.0243299  0.02090166 0.02338685
 0.0242886  0.02450692 0.02387407 0.02499348 0.02445526 0.02534423
 0.02387903 0.02462007 0.02415414 0.02200038 0.02009749 0.02012883
 0.02354709 0.02137628 0.02155797 0.01969805 0.02286119 0.02188835
 0.02255021 0.01967905 0.01891658 0.01857389 0.01863668 0.0188021
 0.01872548 0.01898786 0.02208147 0.02128672 0.01885508 0.01860338
 0.01949164 0.01846609 0.01833129 0.01785265 0.01754385 0.01712887
 0.01704084 0.0169917  0.01504094 0.01618602 0.01517208 0.01443274
 0.01605754]",dimension_models/model_objects/IADS2007_pleasure_hubert_xtralarge_ll60k_1663264560_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_hubert_xtralarge_ll60k_1663264560_FINAL.pt
hubert_xtralarge_ll60k,morgan_emotional_speech_set,adam,1e-05,mean,valence,20000,1663540303,0.7512418470960278,79.56859743755419,8.920123173900357,7.121239868851744,"[0.0199471  0.02053596 0.0205612  0.02059755 0.0206693  0.02068257
 0.02065371 0.02061844 0.02067247 0.02071755 0.02084292 0.02085678
 0.02085574 0.02076549 0.02066405 0.02061494 0.0207051  0.02067085
 0.02048912 0.02046811 0.02043732 0.02046406 0.02048255 0.0204971
 0.02051965 0.0205547  0.020495   0.02049565 0.02053034 0.02050012
 0.02038556 0.02040515 0.02045304 0.02046265 0.02041999 0.02041128
 0.02029506 0.02022313 0.02012447 0.02008658 0.02002703 0.0199761
 0.02003736 0.01983259 0.01991694 0.0199881  0.0198284  0.01961399
 0.0199471 ]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_xtralarge_ll60k_1663540303_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_xtralarge_ll60k_1663540303_FINAL.pt
hubert_xtralarge_ll60k,EU_Emotion_Stimulus_Set,adam,1e-05,mean,valence,20000,1663905873,-3.1888177313580703,1.224644381439692,1.106636517308051,0.9273322822181364,"[0.02019522 0.02058711 0.0205233  0.0204704  0.02046727 0.02047623
 0.0204773  0.02046175 0.02046977 0.02046284 0.02046997 0.02049529
 0.02047721 0.02044218 0.02041936 0.02041291 0.02041878 0.02042532
 0.02045574 0.02050731 0.02051329 0.02051634 0.02049791 0.02050614
 0.02052192 0.02051997 0.02051499 0.02043854 0.02043051 0.02041669
 0.02041047 0.02040923 0.02043473 0.02039711 0.02042529 0.02048014
 0.0203875  0.0203611  0.02036021 0.02036583 0.02030652 0.02028679
 0.02022041 0.02014995 0.02017409 0.02014883 0.02021973 0.02027534
 0.02019522]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_xtralarge_ll60k_1663905873_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_xtralarge_ll60k_1663905873_FINAL.pt
wav2vec2_base,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1664237818,0.920773178109483,25.34175070714914,5.03405906869885,4.035507702613405,"[0.07693072 0.07516631 0.07577145 0.07803097 0.07888668 0.0803435
 0.07942852 0.07848202 0.07713675 0.0759086  0.07454612 0.07343622
 0.07593213]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_base_1664237818_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_base_1664237818_FINAL.pt
wav2vec2_base,EU_Emotion_Stimulus_Set,adam,0.0001,mean,valence,20000,1664257024,0.3941146640417431,0.1771368725173475,0.4208763149873696,0.3528606018831625,"[0.07736189 0.07462307 0.07551619 0.07612792 0.07695745 0.0776595
 0.07865845 0.07909808 0.078844   0.07768179 0.07588332 0.07494736
 0.076641  ]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_base_1664257024_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_base_1664257024_FINAL.pt
wav2vec2_base,IADS2007,adam,0.0001,mean,pleasure,20000,1664302135,-0.1311763933686835,2.683424998140008,1.6381162956701236,1.3533028684271884,"[0.07762725 0.07610803 0.0773726  0.07793719 0.07727836 0.07755216
 0.0769605  0.0770345  0.07695162 0.075188   0.07676654 0.0764402
 0.07678305]",dimension_models/model_objects/IADS2007_pleasure_wav2vec2_base_1664302135_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_wav2vec2_base_1664302135_FINAL.pt
wav2vec2_base,morgan_emotional_speech_set,adam,1e-05,mean,valence,20000,1664340007,0.9186584639981292,26.018170088212763,5.100800926150006,4.082660021811521,"[0.07769544 0.07535288 0.07571038 0.0773764  0.07805271 0.07898837
 0.07873695 0.0782104  0.07724494 0.07633585 0.0753177  0.07426991
 0.0767082 ]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_base_1664340007_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_base_1664340007_FINAL.pt
wav2vec2_base,EU_Emotion_Stimulus_Set,adam,1e-05,mean,valence,20000,1664354965,0.3918357909402281,0.1778031247438152,0.4216670780886448,0.349023768057914,"[0.07766497 0.07515574 0.07578596 0.07635686 0.07697038 0.07742898
 0.07790475 0.07830527 0.07816067 0.0773851  0.07624489 0.07547412
 0.07716223]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_base_1664354965_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_wav2vec2_base_1664354965_FINAL.pt
wav2vec2_base,morgan_emotional_speech_set,adam,0.001,mean,valence,20000,1664379799,0.9210244186227146,25.261388093807827,5.026070840508302,4.05573496354045,"[0.07137587 0.07443423 0.07608031 0.08103143 0.08344324 0.08551037
 0.08206899 0.07930885 0.07660218 0.0740603  0.07210724 0.07223348
 0.07174347]",dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_base_1664379799_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_wav2vec2_base_1664379799_FINAL.pt
hubert_large_ll60k,morgan_emotional_speech_set,adam,0.0001,mean,valence,20000,1664405708,0.8861439126335219,36.41838096850428,6.034764367272701,4.913554405308605,"[0.03136352 0.04145332 0.04259117 0.04362047 0.04258632 0.04310118
 0.04224201 0.04162148 0.04222152 0.04148873 0.04437789 0.04314319
 0.04254902 0.04191287 0.04228304 0.04162201 0.04209075 0.04046355
 0.03839486 0.03651935 0.03718328 0.03640811 0.0326329  0.03676593
 0.03136352]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_large_ll60k_1664405708_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_large_ll60k_1664405708_FINAL.pt
